Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Soil Moisture (%),Slope Angle (°),Elevation (m),Terrain Aspect (°),Lithology,Land Cover,Soil Type,Distance to Road (m),Historical Landslides,Landslide Occurred
13.72375632,114.837087,187.968141,-5.0,99.05673548,44.68659002271112,5.721886584,178.6378467552836,Granite,Urban,Loam,3213.062614,1,0
22.11662915,14.23516579,246.2360903,21.65793002,65.8120058,39.71027195623747,7.097929621,277.244907908592,Shale,Forest,Loam,2373.733958,1,1
20.7182345,-118.9514598,150.2857354,23.48576844,73.68285728,28.298713293333005,8.451704613,35.054355400093506,Granite,Urban,Clay,6946.293037,0,0
16.90095508,-15.20720667,184.9715305,31.73965152,61.92001681,33.95090778112045,1.201311413,37.23147549797665,Shale,Water Body,Loam,7871.429522,0,1
21.13473927,-29.39955554,169.8351576,20.53545522,95.25169391,21.209631460097075,5.734016103,220.61551135447985,Shale,Forest,Sand,8045.137028,0,1
49.08027818,104.6838625,224.9779454,22.58182087,56.99494374,53.81689984220705,0.0,314.52431248701674,Shale,Urban,Clay,264.3877326,0,1
36.40116101,-49.32950526,281.1392706,27.50420743,42.06704301,31.41269299729889,3.066643598,22.979404324459175,Granite,Urban,Sand,7792.435285,1,0
17.51681523,96.31630589,159.3167712,17.58179358,43.37364581,39.91962859899883,6.740189142,233.40261925472313,Shale,Agriculture,Sand,9216.569012,1,1
42.39497783,-14.45229475,122.028211,32.88754044,83.89292095,39.23595537864589,5.260545557,254.26175810834442,Shale,Agriculture,Clay,27.56510998,1,1
35.97289298,147.8648905,272.726923,29.66455973,58.2371144,26.033778296821517,7.31125174,18.739955307005843,Shale,Forest,Clay,4015.956124,1,1
23.90186526,10.13326358,217.108814,18.0923864,50.86001681,43.555922848009274,4.098255311,319.89684805197317,Granite,Water Body,Loam,2452.135265,0,0
18.47976219,-72.55688362,225.1273123,37.90425325,89.23855284,54.34810515772122,5.184274682,348.34107147053516,Shale,Forest,Sand,1786.971969,1,1
28.22627011,144.338597,260.4615324,9.507975549,66.8136496,25.695945702213223,8.014493771,0.8479421096591588,Shale,Agriculture,Sand,7043.026692,1,1
48.12762742,-69.9276043,318.1743093,31.48027029,99.32572834,48.11179882146461,9.058583558,352.5118183794858,Granite,Forest,Sand,6767.940621,1,0
49.16419752,-73.35552406,263.7136129,16.54036967,55.94018535,42.469417138710455,4.372702769,46.631922929729896,Shale,Water Body,Loam,1759.839991,0,1
10.18636964,-1.552385577,177.0518217,24.46974116,96.10478434,45.704618721291354,0.5463664321,134.33205247204398,Granite,Agriculture,Loam,8631.835962,0,0
32.04639848,-83.95080113,313.4495806,27.00925707,71.65673988,31.209789112359978,6.219513038,117.71274774518818,Shale,Agriculture,Loam,5117.444169,0,1
45.70686844,-84.93860638,81.75723136,32.84284753,46.5721963,28.494407694355623,7.940836973,354.8658483828971,Shale,Urban,Clay,1005.771756,0,1
39.69012749,-81.70201264,214.2283395,27.73594573,70.21312906,32.62208624015742,3.29997323,110.21460414035907,Shale,Forest,Loam,8876.968506,0,1
35.99152187,-82.18790072,235.8869353,21.78412316,93.84767683,28.002079152129067,0.0,11.005775236739716,Shale,Forest,Loam,5932.451257,0,1
45.67696961,6.647764136,186.6783115,29.35670067,51.00473968,10.6834733118917,6.410177795,240.73479642522224,Shale,Water Body,Loam,5028.49335,0,0
42.67895629,-114.063639,161.1652974,21.44453329,40.5817101,14.7510417123787,6.468507812,75.48004947935586,Shale,Water Body,Loam,7867.316184,0,1
42.85029219,53.85514841,239.6355509,22.46290265,67.95890692,44.24420586189842,6.083846319,274.45009314312426,Shale,Water Body,Sand,884.0469391,0,1
46.07047969,123.440432,205.324699,30.01852049,86.00670547,50.470744342841876,8.844816324,9.440186965589703,Shale,Water Body,Loam,263.6700172,0,1
20.07129183,-104.9499695,204.4697639,45.0,79.45329255,37.884537961746595,7.35029356,90.2795333274667,Shale,Water Body,Clay,692.6047633,0,1
43.03846088,115.4469647,203.3751187,19.8802889,72.62147494,40.300957997495814,2.02094541,94.50700154097137,Granite,Water Body,Sand,9967.465716,1,0
18.3610339,-29.30088724,152.657181,39.76442429,80.63053301,34.4501019826229,3.567202116,123.00447903331172,Granite,Forest,Clay,1979.65601,1,0
30.15544824,63.38831861,194.5575776,24.03476188,99.85041185,38.43833118350848,1.869760251,348.04454262958114,Granite,Water Body,Loam,442.7036842,1,0
49.75372021,-94.05558373,245.3829979,11.06834956,67.09892766,37.27412311689759,6.883587008,222.8028115606734,Granite,Water Body,Sand,5142.241205,1,0
12.91607341,-22.1025326,289.0842393,15.97089993,60.21377112,42.455989009767585,0.3640893771,47.06948812464982,Shale,Water Body,Sand,7920.531696,0,1
49.61523305,-82.67151234,232.6392193,13.21215545,95.1780524,46.16279252276698,4.144145073,0.5676423910818462,Granite,Urban,Loam,5243.046012,0,0
15.95552201,-40.0322733,267.790267,19.15590225,52.29745973,32.24370771876194,0.0,90.84195498957166,Shale,Water Body,Sand,9990.675607,0,1
48.79706101,-77.19523721,133.0241038,24.93538406,40.6627816,31.813980961729783,0.4185168999,184.30950002489146,Shale,Water Body,Loam,6651.534937,0,1
30.92391377,41.40816362,114.2145841,29.07879051,59.58696651,43.46823332730416,4.090396741,270.70564581987054,Shale,Urban,Loam,3944.96249,0,1
38.07867509,76.0429099,188.611451,32.52046384,68.11848392,33.11171518270349,4.363961323,102.4843821641234,Shale,Urban,Sand,8739.288747,1,1
11.64622607,33.42198482,275.9498015,18.22204349,87.15085733,42.080349662772775,1.55143585,83.04213301811494,Granite,Urban,Loam,5724.470556,0,0
46.82958601,143.3923788,152.032252,44.75705101,47.33518218,12.00941553692867,0.433987106,43.63539955025705,Shale,Urban,Sand,6047.22764,0,1
12.48812905,131.2211221,198.3562757,20.14870058,98.70605344,35.38642308949348,7.893306933,252.4137589716085,Shale,Water Body,Sand,1876.834099,1,1
31.00223631,47.2974708,268.3039362,15.8386077,63.42281197,36.647338393981926,2.865457922,153.11650704630208,Granite,Urban,Loam,4875.99656,1,0
49.17066435,-32.63623042,236.0745474,14.4816257,52.7568516,42.85232770496634,9.190810318,305.1777646030006,Granite,Urban,Sand,2086.635403,1,0
36.19401458,94.63816593,247.6244949,33.86601906,71.33826109,49.3002576568952,4.120182456,36.76287916876889,Granite,Urban,Sand,4779.573353,1,0
26.02317525,94.79939465,144.8637808,31.04868192,73.25262008,42.76503354624452,8.321993906,181.08783038312987,Granite,Water Body,Clay,6167.421749,1,0
14.32103017,-64.59947142,194.2405836,30.66057459,52.5671425,17.78235006508949,8.12256062,36.203430898034455,Shale,Water Body,Loam,2535.391974,1,1
49.24471631,-17.99485754,245.8886075,22.12415852,97.58417347,48.90080462216155,9.84853242,49.516986702886804,Shale,Forest,Sand,969.0948553,1,1
12.77942497,-12.30345193,255.6132849,12.53288748,77.28495381,41.384222877466414,8.637451843,177.9706278373749,Granite,Forest,Loam,91.41698086,1,0
40.34400404,133.0642983,187.0421063,23.49967869,97.4614441,23.21602301403033,1.825323972,358.3066378922223,Granite,Water Body,Loam,7470.960825,1,0
19.24323411,29.9210971,233.6714406,18.49906245,72.65631366,49.38255696533949,3.728122528,252.53427803590512,Shale,Water Body,Clay,3655.501529,0,1
48.47477615,126.4621959,226.6087252,20.18077386,71.51542913,30.297221930017226,10.17652542,241.2788455485986,Granite,Water Body,Sand,86.71995786,1,0
27.06546885,56.51629117,202.5934637,16.41677703,66.72516601,52.589250208029775,9.704182472,263.0922610893071,Granite,Forest,Clay,1615.836351,1,0
25.72558531,-114.7570632,178.5856616,44.28461534,40.13486322,43.470310050567846,4.395861167,61.968555479575784,Granite,Agriculture,Sand,1479.418053,0,0
21.46469013,71.12199052,133.4496901,14.2289373,97.51251215,48.640203372073564,3.364329263,298.71675415887427,Granite,Water Body,Sand,1807.690755,0,0
48.8140033,73.37017169,211.5846471,38.81903188,78.20164557,53.20704195641159,7.812092249,279.59804306216125,Granite,Forest,Loam,2742.242905,0,0
19.28946087,96.44682787,163.0504853,19.44535689,88.84715171,45.73755579157777,3.519285226,2.34422370561564,Granite,Urban,Loam,4355.38355,0,0
41.2252687,81.75065417,124.1668727,36.974232,67.90264921,24.2770342398927,6.061550005,84.76352836073586,Shale,Forest,Sand,5791.909474,0,1
20.52109772,66.25714243,197.1815065,30.22867172,40.05670607,30.593781889036403,4.110696713,339.59864270878944,Granite,Forest,Sand,7234.749447,1,0
39.00024305,-39.35851751,183.6463285,31.25076797,80.81452507,41.06502680513961,3.584568435,13.04834914017544,Shale,Water Body,Sand,2924.184554,0,1
30.29974641,-50.38715357,242.3474702,21.02083106,76.40067874,36.074223285895684,8.040006473,21.78791198979061,Granite,Water Body,Loam,431.6829539,1,1
34.29205838,-40.14088074,191.5691022,39.9518411,45.05277624,32.025931167012956,4.777247785,87.48516092003601,Granite,Urban,Loam,5994.963267,0,0
30.72309992,28.18727401,194.9296085,24.02832894,75.9792655,28.046616852545753,7.714065209,191.8250692190821,Shale,Water Body,Sand,9243.597068,1,1
19.80551622,130.4127236,224.7671031,18.64718913,72.2597405,52.61825715085146,0.1606742051,133.39208919532754,Granite,Water Body,Sand,4314.578384,0,0
41.16410346,-68.00295924,190.8979784,30.97472934,94.38677911,25.85223765459883,8.858853309,237.79802711688964,Shale,Agriculture,Loam,5011.517325,0,1
48.48690194,-13.68611178,172.0418082,26.59393198,67.5959318,26.773893220471624,8.105366497,116.56059774208788,Shale,Urban,Loam,8768.112646,1,1
18.53843991,-13.01980806,226.1534132,42.98800841,94.6319918,41.26963384514782,5.61152463,269.8802848897828,Granite,Water Body,Clay,1582.531668,0,0
35.98035719,-34.49522388,260.5083048,22.93245597,76.32716597,28.886482211957805,6.730028935,178.22222551896803,Shale,Forest,Loam,9979.203696,0,1
36.90907768,106.6892009,99.16564278,33.59399243,42.24043523,20.509247230688324,5.214775666,99.06302238778629,Granite,Agriculture,Loam,6149.724652,0,0
26.7840025,10.54448298,209.5562117,12.53606501,83.14332387,47.97961873179901,6.964773345,149.2586790668265,Shale,Forest,Loam,649.5168365,0,1
21.39361978,-15.56204465,247.2655886,18.04190389,41.63422616,31.755006318635008,0.0,237.10012989873147,Shale,Forest,Loam,6952.781777,0,1
20.86532725,-78.5914966,184.7666083,28.42853466,80.73572618,15.57206477908165,6.758959127,20.095570313626677,Shale,Forest,Loam,342.9140198,0,1
11.44075273,-29.15840501,181.9384904,31.10439999,73.31869344,46.131727608366766,5.185811065,21.05185169039595,Shale,Urban,Clay,8951.653754,0,1
33.76522861,-67.97737295,80.74431507,37.97940194,93.89932118,48.865566847204,5.572609036,172.22020062999206,Shale,Agriculture,Clay,2461.872147,1,1
10.76464378,-68.29780397,146.3153577,26.66793665,67.87876007,31.6120243676084,6.011716738,48.664524837320904,Shale,Urban,Clay,3598.078462,0,1
26.69644013,-64.89633149,253.6464807,24.22714763,78.6818031,43.7628337179255,0.0,209.9485847611826,Shale,Water Body,Sand,3170.848305,1,1
41.50525747,-52.28966482,198.7698141,35.45284198,56.65294494,25.35257732911478,9.549465536,140.5772324833486,Granite,Agriculture,Sand,9916.622057,0,0
30.93563645,-12.41073423,239.1577828,16.49991745,54.5481546,35.883126216497004,4.197761582,231.89802077687744,Shale,Forest,Clay,3978.486125,0,1
16.71258383,-91.39190394,163.8463448,26.55675388,65.29924041,38.61131727395393,0.144870303,150.53949636585602,Shale,Urban,Loam,376.6633016,0,1
27.35269678,-93.13601893,234.9606219,25.89360739,91.46641576,41.96943209703469,4.54298736,74.78831348785118,Shale,Forest,Sand,2164.380014,0,1
32.70118677,-50.10882021,128.7219486,14.57780205,79.06313732,39.336167633416096,6.861023702,302.6380063290204,Granite,Urban,Loam,9622.674308,1,0
35.57127459,114.1249591,206.8657118,37.96403405,52.03605373,47.969697196806294,2.567025317,160.32237463418713,Granite,Urban,Loam,2295.716761,1,0
18.27271573,26.20669617,134.4677108,34.98304569,54.53829968,44.3119759934073,6.28631657,10.242498045671855,Shale,Forest,Loam,1477.296668,0,1
17.01485114,32.44040195,155.71431,18.89237344,79.38182865,31.86547297770695,3.050599024,29.5897057944777,Shale,Urban,Loam,1675.187087,0,1
21.66388798,-48.2093954,191.9694725,32.34933261,69.13435544,30.795747074062906,13.09751909,339.2826105721722,Granite,Forest,Clay,8749.530562,1,0
24.13470468,8.305127908,182.7931484,0.9398260458,78.34110313,21.654790673971558,2.9838322,141.1254267174827,Granite,Forest,Loam,7957.87528,0,0
49.63566479,-89.93705226,150.7688156,16.08360702,93.22838706,46.19668094753105,4.525585095,329.40261773464755,Granite,Agriculture,Loam,8910.205788,0,0
20.18562619,143.6432629,146.1139627,35.27552714,62.88325978,41.495537207599845,5.291853995,63.68247028477569,Shale,Water Body,Sand,6631.45931,0,1
31.47897692,-5.874612692,191.659263,16.33026544,54.91013965,36.470887511802154,1.74270103,105.36475928911148,Shale,Agriculture,Loam,8267.742498,0,1
10.48617899,-39.01906268,279.8698647,11.39976424,87.34065058,36.45190633070151,3.300003184,106.94456016187938,Shale,Water Body,Sand,5659.276597,1,1
29.40687474,-96.72372008,199.3542868,36.55970592,60.63113531,31.370879508229898,3.926884355,49.86993277331959,Granite,Water Body,Loam,127.6372489,1,0
37.78381709,-111.6146435,175.4563553,31.06424728,86.21675513,23.50742174380105,9.881358273,286.158058480884,Shale,Urban,Loam,632.9668514,0,1
12.6146463,149.7859707,179.8148283,35.17065544,48.70303845,15.981840764127405,8.467983361,29.58329732604806,Shale,Water Body,Sand,4345.61635,1,1
11.82104909,-20.70300724,157.7407196,42.18688479,69.35501651,36.68557502114726,8.83878281,227.43411680661495,Granite,Urban,Clay,1518.334088,1,0
45.843652,-84.28744692,174.7683129,23.04275021,69.59289062,34.30157842577608,8.756839837,72.21673763035756,Shale,Urban,Clay,754.7901124,0,1
29.70621558,2.39670925,138.0944149,27.56524556,48.23522259,22.68197124712846,6.453684327,172.149025637908,Granite,Forest,Loam,4806.166523,0,0
36.22583799,99.17350823,170.7700989,17.09503373,78.30423344,28.20319897874282,3.473810366,100.24643064600396,Granite,Water Body,Clay,5674.744718,1,0
14.31956387,-8.914852663,176.4158712,2.584081947,58.68618623,34.974203887999465,3.000968674,164.11207418727372,Granite,Urban,Loam,9243.546683,1,0
15.0000093,18.40113555,244.4139492,23.60658174,83.12439133,49.86109489709034,0.0,97.98616406316597,Shale,Urban,Loam,2138.064886,1,0
46.15285685,124.1750476,223.5122018,26.22371067,44.04233397,31.81142732612345,3.258867425,221.10244115351892,Granite,Agriculture,Clay,1724.177217,0,1
33.33567179,-80.71081965,207.5828636,43.62759686,50.50843803,26.090544761137274,3.55795877,268.8677038749587,Shale,Forest,Clay,3603.310479,1,1
24.82568588,130.9389406,222.2426769,25.30849493,75.1073395,28.22629770992153,6.991679378,82.1569036562554,Shale,Urban,Loam,7968.634814,0,1
27.46584901,68.27603994,176.5747165,21.9058824,81.77556425,29.368200071042374,0.0,74.44498018923191,Granite,Water Body,Sand,462.7066735,1,0
10.5043008,-64.41042609,195.1344425,22.31967413,44.44187724,21.491303647821645,0.0,183.5816987057094,Shale,Urban,Sand,8835.919865,0,1
31.04556167,67.65930067,173.987471,11.94401747,75.63594156,14.620457614361424,5.693447929,266.51455649162494,Granite,Agriculture,Clay,2289.729046,0,0
25.24674962,-72.51358135,262.9260708,22.12063924,59.64666017,45.07906549054354,4.813923508,36.33010651260757,Granite,Agriculture,Clay,9021.981701,0,0
33.79389518,97.15051168,258.8604394,16.14264399,81.83398843,50.14895273899263,7.078197126,20.8911638988991,Shale,Agriculture,Sand,343.3444472,1,1
35.03439663,-109.2209162,183.6676218,29.4233626,40.00288743,18.800122618865682,7.35094739,4.021843853305356,Shale,Urban,Sand,9047.109206,0,1
23.63073162,53.28684664,200.2303005,19.44978016,89.21267064,30.199365806562245,2.068698671,212.09027380205072,Granite,Forest,Sand,7736.224112,0,0
40.94682744,-85.23251018,182.0414778,25.40918098,52.34925157,49.15676278052522,7.155285771,29.990703321012816,Granite,Urban,Sand,5603.779903,0,0
27.40370312,135.4667265,216.8451529,43.78371042,69.11223295,54.52831632078597,4.934155925,122.48475117686277,Shale,Water Body,Sand,5723.272349,1,0
11.34129739,-91.32226655,89.20887875,18.42041872,75.11983251,37.03578232278186,5.540517066,335.0852233207322,Shale,Water Body,Sand,4392.882798,1,1
15.01945187,38.67987165,177.5174903,24.58482031,84.41706042,36.79509374081685,8.166901271,127.59653531934839,Shale,Forest,Loam,1606.691488,1,1
41.60121745,-2.260970341,255.2498601,45.0,70.66541207,44.0044133530435,0.0,321.97782155283187,Shale,Forest,Loam,3482.099097,0,1
48.38962874,-61.49476985,293.458017,35.26209475,94.72390962,50.67259117863587,7.421854824,347.96090429901574,Granite,Agriculture,Loam,5419.217006,0,1
46.79064118,70.44536849,172.4319244,32.88091849,54.14636351,34.91340604352271,4.816286338,186.43619844499375,Granite,Forest,Sand,2541.517343,1,0
25.5792758,129.0002959,206.1877321,30.96008673,50.62992528,30.65216814345976,4.599814433,155.55533859627892,Shale,Agriculture,Loam,3376.635122,0,1
33.67607398,24.9322212,275.493625,38.28380266,63.17558528,28.74415452676716,6.133008581,176.48766070467974,Granite,Forest,Clay,1974.121712,0,0
28.33202566,-104.5832488,218.0377877,26.43286672,85.58716727,34.87454102433732,2.432355481,206.98809941689427,Shale,Forest,Sand,6939.395458,1,1
38.39846849,21.0519534,218.9242584,12.92255915,97.65463787,45.59210417023764,4.761319661,160.53752021315267,Shale,Forest,Sand,5662.629585,1,0
25.46941385,-58.71579434,19.94574478,25.8504586,66.93588673,22.32505219726462,3.423671026,233.5733250370253,Shale,Urban,Loam,4403.493641,0,1
12.84633141,145.5712709,204.9994082,25.33223239,63.94611636,51.96112317883457,3.924351501,43.067109813527395,Shale,Agriculture,Clay,5072.734639,0,1
21.92657454,129.9348172,306.3133019,14.80729998,93.47751773,48.84179605055127,8.921077345,307.1182108895887,Granite,Water Body,Loam,3046.040529,1,0
21.48551832,125.5497893,205.1558963,12.84062182,62.31576733,47.454005280630824,7.180471881,285.24797291231437,Shale,Agriculture,Loam,2370.941033,0,1
31.58380127,25.96894325,196.8033677,43.86064782,44.39854771,28.298672315019658,3.307754003,126.98530668514249,Granite,Agriculture,Sand,2584.086405,1,0
38.63299859,57.90348778,213.899122,28.61907836,75.38372953,36.0438023806377,3.514031054,331.61471537046503,Shale,Urban,Loam,2454.014513,0,1
31.55141132,71.54898948,271.6726318,17.57793775,49.11206001,28.04131875947497,8.403426484,258.538670238298,Granite,Urban,Loam,6959.074005,1,0
28.24575806,-29.98214334,220.1285058,45.0,46.03581141,40.17941142900391,0.9231031636,331.1064531102946,Granite,Agriculture,Sand,1712.412307,0,0
14.11174379,83.22375834,167.8412091,37.4889925,98.74196077,32.31122363349829,5.156153895,186.80937483132547,Granite,Forest,Loam,9623.008756,1,0
31.16949333,-73.21086897,242.5790223,21.97970012,68.17555853,37.39830354317495,2.650014882,65.4816589624421,Granite,Forest,Clay,7266.082637,1,0
43.62812112,26.02330727,216.5519451,18.88232138,55.13026634,43.67606782520832,9.458490935,150.63874016767173,Shale,Forest,Loam,203.2644989,1,1
12.0782631,8.829521517,223.5006831,33.09846061,64.12704314,30.30389137452644,5.563000025,159.89155546201954,Shale,Urban,Loam,3242.572697,0,1
44.87134266,-74.40799187,213.2581961,25.79202929,65.66197088,27.53339304286074,1.638662423,17.000208410403435,Shale,Agriculture,Loam,4507.466405,0,1
19.7543269,-86.44054315,282.7909035,44.53979524,46.37933454,52.88432294743146,1.306437164,279.370644120022,Granite,Urban,Sand,1611.605216,0,1
43.06386215,110.3251069,125.3819018,17.79733872,59.3694631,17.82787845600678,8.411929832,328.5545273719402,Granite,Forest,Sand,5266.774117,1,0
46.2343724,-79.4077023,107.8167963,5.846636638,45.34644549,16.758304174797956,0.5295348706,113.06623791820593,Granite,Water Body,Sand,3919.11533,0,0
10.33454728,-74.16520548,210.7462982,0.1745601409,54.18757456,40.51404673071427,4.996808344,31.319300702641968,Shale,Urban,Sand,3615.338576,1,1
38.88696207,73.1188606,174.5765951,28.56844633,93.38989378,23.93714706333784,4.081641556,114.17899242036937,Granite,Forest,Clay,8925.640246,0,0
39.32710938,138.71095,78.22645975,29.11333688,97.54595937,27.377232012963432,6.35541837,130.29604559058274,Granite,Forest,Loam,6984.562095,1,0
43.10151582,43.02404447,239.0971268,12.08544436,64.7457694,28.690044087540365,2.578424408,154.17940310274048,Shale,Forest,Sand,8287.080144,0,1
26.10814884,-13.69582419,150.4672961,29.77814153,89.72750232,39.21206697071771,5.856220672,10.387858990674292,Shale,Water Body,Clay,4309.138934,0,1
41.55729887,62.03047618,325.1585895,28.26832209,76.38276871,38.129486043649315,7.299820733,228.49973475944788,Shale,Agriculture,Clay,7701.881362,0,1
49.34085891,51.15015469,224.9555253,15.68834739,97.82744287,28.807533531917485,5.204292462,18.362198189966506,Shale,Agriculture,Loam,3740.91744,1,1
18.84819732,-43.27075076,289.6779692,23.70109299,59.84914085,52.32603719753101,3.225465711,260.3543216853648,Granite,Urban,Sand,3008.826115,0,0
37.15764145,-114.628813,201.4621356,21.41313212,94.72412235,50.04146355849596,0.103039514,303.57734639110777,Granite,Water Body,Clay,5661.750984,1,0
47.31236394,-104.4469659,120.0565309,6.478065436,76.77932402,36.84610361455793,0.03533571517,94.85058029024633,Granite,Urban,Clay,9408.871322,0,0
45.8715364,139.4015017,202.0947961,45.0,54.85876702,32.62724810094142,3.630259837,58.600505385378554,Shale,Urban,Clay,4139.575219,1,1
15.79579488,-86.7231863,196.8305074,22.99783334,46.19656993,32.019460589928265,8.440937902,112.01104900940025,Shale,Urban,Clay,7308.448356,1,1
46.92106989,25.73902877,166.2508812,33.92151483,57.04884478,41.62426084704333,6.269293927,81.96838215092592,Granite,Forest,Sand,6758.537345,1,0
24.59713619,148.3641354,280.0773086,11.69849757,75.37456883,25.813365266165007,4.511923359,200.74246449546285,Granite,Agriculture,Loam,4024.609575,0,0
32.27197712,34.58519884,228.0357015,45.0,59.37797101,52.26079954858462,8.023235258,37.39294264878159,Granite,Urban,Sand,7.247126352,0,0
36.53698852,25.09215478,116.9499776,29.51839946,99.34964714,46.191669952290376,6.164540548,278.896840932807,Granite,Agriculture,Sand,6299.362092,0,0
24.41898021,-28.47811993,152.4947715,37.6176116,48.79372017,15.485091426394746,8.150353597,2.6286133312807936,Shale,Water Body,Loam,2228.598081,0,1
42.4972392,-45.42639536,230.7498525,28.9841898,77.6637806,49.982277376456466,0.0,136.79457364823855,Granite,Water Body,Sand,7420.250625,0,0
37.45308787,132.2909145,209.355355,26.36311296,91.56144871,49.80431616683839,6.445288127,179.72772133388003,Shale,Agriculture,Clay,4403.54274,1,1
21.35103623,140.9879996,209.1049123,24.3568955,76.87112078,30.228611711577344,10.15676472,71.2935323633083,Shale,Agriculture,Clay,2871.024715,1,1
39.72960411,110.9885745,210.2540476,21.70652538,81.28139733,43.71718542958226,5.763619416,30.291147444241897,Granite,Water Body,Clay,3643.607882,0,0
17.59501316,13.73576467,212.5257102,35.5331028,94.17871175,45.914953303477276,3.593466037,211.6749426389069,Shale,Agriculture,Sand,6617.924302,1,1
12.14539166,65.47040253,89.62262172,28.77639572,89.04676014,27.215557020852327,4.628991285,230.45254156580606,Shale,Urban,Loam,1226.948628,1,1
45.18656808,129.3000419,167.7746146,39.59493473,82.71326143,40.461526040474666,2.429685123,269.8575786841796,Granite,Forest,Loam,5266.333092,0,0
42.22537057,-35.41057325,290.2370259,17.97779729,51.3900365,32.26743387535406,6.756979999,320.8354095964711,Granite,Urban,Clay,7386.254647,1,0
25.6897618,-44.7525347,258.220587,25.96377123,69.33360299,39.25847220799767,7.288590684,74.16605208448622,Shale,Agriculture,Clay,6448.061786,0,1
19.98675811,36.79902775,253.0400036,34.57409845,96.7426819,28.73548103751866,0.0,244.4374139055135,Shale,Water Body,Clay,5198.151481,1,1
15.3477753,34.41564961,182.5235741,25.73227351,64.0065849,24.49988820312967,0.5983137515,15.738352289103714,Granite,Water Body,Clay,5893.74938,0,0
48.16204109,-43.90724911,189.8830547,29.48942718,52.60449741,17.57504147216963,1.956017939,354.38525141630976,Shale,Urban,Sand,9161.176545,1,1
40.40417788,-61.41494966,167.8317668,21.71545513,81.42831911,31.60114688579087,7.215852773,130.6981042471784,Granite,Urban,Clay,4622.13088,0,0
36.4627291,-3.039613017,199.3823007,11.33779595,50.98629238,11.711115553776267,2.763794917,231.4896815355479,Granite,Urban,Sand,7559.21591,0,0
47.56273918,-9.775869776,197.4959701,17.26585073,45.28031502,12.504728891781713,4.633397141,81.86135614463126,Shale,Water Body,Clay,3536.832379,1,1
23.01151289,-51.40905039,176.4201171,16.90167166,94.06528651,25.08067359049257,0.0,100.54613205192622,Granite,Forest,Loam,7916.30838,1,0
39.89883753,-27.64125264,152.6754602,33.1753451,77.87474325,18.607012731335104,0.0,282.6819289865152,Shale,Agriculture,Sand,4997.742869,0,1
20.81672762,-104.7943203,200.5327958,28.77435844,89.93246419,37.68068464002682,8.194646191,0.3351522751943703,Granite,Forest,Sand,6342.765327,0,0
39.59616483,101.2375224,227.1211985,18.32217606,58.48152111,40.450748386672025,0.02566023627,291.24644708585765,Shale,Forest,Sand,3655.626403,1,1
11.40436205,-35.61041553,214.00589,45.0,72.73813131,48.56659170799949,4.703415848,314.15512882531533,Granite,Urban,Clay,9160.394026,0,0
14.11370369,71.5148596,199.7928708,37.61498991,46.21317653,44.836504670889845,7.917187705,172.71697786094086,Shale,Forest,Sand,8434.160407,0,1
31.42626397,-9.163698236,267.4346599,13.88149293,99.15422963,33.096372334528056,4.700861848,231.7891837321628,Shale,Forest,Loam,5261.146195,1,1
32.69097151,18.04458012,212.7239739,41.37097924,42.92792234,28.865278667178806,1.631112069,315.962564780303,Granite,Water Body,Clay,6362.06799,1,0
49.53683976,7.374203536,269.7550953,13.62399795,70.61843585,26.11247993381102,5.549717287,265.66266754037423,Shale,Water Body,Clay,4371.803142,1,1
43.28720056,48.26783133,188.8232127,17.80142459,80.97908657,11.397483934329582,10.72054465,166.16634016007393,Granite,Water Body,Clay,2438.423007,0,0
29.51416176,127.0874815,145.2064595,11.67874235,57.19693351,36.01864641989778,7.399710775,69.125115798,Shale,Agriculture,Sand,2983.275881,1,1
43.83078555,114.251535,247.6888854,33.43276223,64.09128148,31.13500299878446,6.62031121,285.7147684979506,Granite,Forest,Sand,9521.958555,0,0
22.36541233,148.2351858,259.1934381,37.43481389,57.6404271,27.540826114546896,5.726090846,161.97108296753103,Granite,Water Body,Sand,102.2041956,0,0
36.23482959,-7.336060011,209.4300206,22.66999753,92.35019703,32.938236852792585,0.7717470173,146.73268908243716,Granite,Urban,Clay,7968.526109,0,0
36.86292782,43.5921401,164.6646616,18.66360134,89.8086019,19.366883177161533,4.728376281,241.78501910645372,Shale,Forest,Clay,1716.958334,0,1
41.19403956,111.1614779,160.5976188,37.77876521,89.5774819,42.433467765397374,10.93941381,160.5407757765344,Shale,Urban,Loam,1258.890325,1,1
14.38113222,-49.81807564,119.3406759,40.73902606,56.10576465,39.233727757932016,5.75278679,44.557706105447686,Granite,Urban,Loam,2422.595981,0,0
12.90939791,69.56624086,181.2035877,45.0,76.72656456,33.95971828812063,12.3358969,355.1358671752423,Shale,Agriculture,Loam,730.7594961,1,1
12.49092424,88.97867357,184.1448584,25.27177168,53.88719028,18.759073404741457,9.409843269,111.08419593500062,Shale,Forest,Clay,8378.43317,1,1
38.95491298,-0.4182974409,241.0796805,32.46213986,64.4599662,34.80995360222653,9.463925004,180.36578953821711,Granite,Water Body,Sand,5520.360687,1,0
29.70070775,106.5569187,200.0897436,35.57059011,54.75418255,25.584772357113795,6.508654055,268.59701024891825,Shale,Forest,Sand,4999.180006,0,1
