Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Humidity (%),River Discharge (m^3/s),Water Level (m),Elevation (m),Surface Water State,Land Cover,Soil Type,Population Density,Historical Floods,Flood Occurred
23.11164808,70.98072541,177.2263466,36.10392199,49.67823979,386.656465,9.086260465,400.8370487,Stable,Forest,Clay,2088.010127,0,0
48.09404933,-90.74789599,175.4448535,18.40843485,54.77558892,985.4289823,3.685039938,403.3185733,Stable,Forest,Sand,60.35562643,0,0
24.95684188,-113.0495494,195.6918948,-4.362009438,88.89804028,633.5291774,4.062222936,1603.540982,Overflow,Agriculture,Clay,1272.533213,1,1
11.1803655,-82.24366834,127.6297987,24.49016787,88.86734796,864.8962328,2.252211673,326.6366139,Stable,Forest,Clay,5178.125161,0,0
26.69495198,87.71490969,250.6360695,17.2902039,96.4734054,203.1211869,4.603752564,272.5299801,Stable,Agriculture,Sand,457.6675085,1,0
26.3099242,124.9556552,201.5070331,41.70093901,75.9498924,773.2102913,5.944785405,682.5053189,Overflow,Urban,Sand,9268.88034,1,1
43.0527335,-50.96553015,209.392726,15.15912228,59.13389759,287.3832119,4.186099341,1773.276562,Stable,Agriculture,Clay,6321.217876,0,0
40.4002218,-70.76950043,147.7666735,40.10731652,45.17072965,1058.86607,5.057214202,1958.515057,Overflow,Urban,Loam,8031.344926,1,1
36.81737335,87.67586477,193.2504886,27.4445445,40.00661391,222.0428701,4.514531722,1753.850999,Overflow,Forest,Sand,9927.458909,1,1
27.23550095,18.31035225,226.5171451,25.22067701,40.21695171,90.48366708,4.634651171,1643.602906,Overflow,Water Body,Clay,5410.292571,0,1
12.8265729,-55.12929713,149.3947112,31.56443658,50.89459145,58.19620401,3.42007208,1291.485277,Stable,Water Body,Clay,9007.257121,1,0
24.84155052,110.1865141,206.0730532,32.33348007,78.23881778,575.7345665,5.259642943,724.3982817,Overflow,Urban,Loam,3039.580001,1,1
15.59949507,65.47715917,219.831397,16.70841078,50.91973728,423.9144563,0.9768604562,225.0252985,Overflow,Water Body,Clay,4801.262066,1,1
14.02410287,-49.16734181,169.5380678,25.11056586,81.35821341,846.6516562,9.68566421,1733.383641,Stable,Forest,Clay,3300.934213,1,0
31.80107676,-110.187998,206.9659815,20.10055979,86.253741,385.4198411,5.345464412,165.685797,Overflow,Urban,Clay,8175.440368,1,1
36.25914429,-9.217995094,190.6334845,19.86200247,69.80747551,474.8870429,4.95212411,1178.616289,Overflow,Agriculture,Loam,453.5119252,0,1
26.44766072,139.9518982,196.2703661,33.60150796,53.27311936,453.1256682,0.0,1600.505762,Overflow,Agriculture,Clay,9071.957997,0,1
43.5911898,-24.73549413,159.3430924,45.0,79.99627771,737.7315614,7.681230119,1786.995091,Stable,Forest,Loam,6146.369298,0,0
12.49576274,94.2550986,196.0704602,33.93347263,97.08381738,321.352878,2.376354428,975.8522893,Overflow,Agriculture,Loam,5579.829194,1,1
22.21242707,-33.44792942,180.1225652,8.478976683,82.05957364,456.2907801,4.371970813,1953.954642,Overflow,Agriculture,Loam,8468.319917,0,1
30.46829788,-13.90329345,182.178644,33.26651797,65.17612126,188.1707111,4.220384707,882.6163823,Overflow,Agriculture,Sand,424.2445982,0,1
20.90496003,72.67398889,141.0111625,24.48302061,93.66868334,786.9489428,1.505574326,1302.542807,Overflow,Water Body,Loam,8463.512038,0,1
36.38761092,-51.56657499,196.4976778,25.11332378,67.2984217,300.7970667,5.866774584,1173.46917,Overflow,Water Body,Loam,8285.098866,1,1
32.20535147,108.5058635,265.2791358,18.82203727,60.38444609,78.45084202,7.069548283,960.3979785,Overflow,Urban,Clay,1092.447022,0,1
17.30617847,24.32091637,193.3856006,15.59246798,62.00740881,904.7755624,7.466160878,1539.839712,Stable,Water Body,Clay,1663.034728,0,0
35.70532986,-109.8461188,240.5645684,35.55898453,55.15599725,333.0615979,4.881146121,988.5668135,Stable,Water Body,Sand,2666.426303,1,0
27.3076342,-60.54768331,162.9929776,29.74792889,41.32962347,755.5199223,15.86697707,176.272191,Stable,Urban,Sand,3068.8038,0,0
16.18110446,112.416562,171.467133,14.079773,61.99137721,684.7306173,8.935274514,269.2243677,Stable,Urban,Loam,1142.882227,0,0
11.28345843,6.634590794,162.4669247,13.90315816,56.72493797,433.6270199,0.09209590212,1887.165193,Stable,Urban,Sand,423.0773086,0,0
46.10125336,-18.03859967,181.7393978,21.74023245,65.1796564,508.7024073,5.017539511,228.1450258,Stable,Urban,Sand,2780.7842,0,0
34.36174163,121.019602,161.7548306,21.33565955,48.20912437,643.4694714,6.020773758,1487.741702,Stable,Urban,Clay,6661.347257,1,0
19.6963893,137.3929352,204.5562434,37.75247013,63.23377478,16.29271072,1.322408686,1015.094303,Overflow,Water Body,Loam,4589.305753,0,1
23.90286097,23.11413159,300.6777147,16.1939354,42.52395083,720.4690828,8.897673273,974.847397,Overflow,Urban,Clay,4888.057556,1,1
17.35383662,-107.3063156,176.8287509,3.241052235,40.93089358,126.5306309,1.666347551,101.8493625,Stable,Water Body,Loam,1946.068331,1,0
26.01796393,-107.2805242,269.020393,18.42827976,74.25885504,0.0,7.619924314,109.6504918,Stable,Forest,Clay,9296.240818,0,0
39.13962709,-36.74492715,215.4523418,2.74064582,59.70993518,522.3602001,3.520184837,275.2183441,Overflow,Forest,Loam,1653.148809,1,1
31.59941519,73.74157332,245.1045656,34.08937497,64.02428423,0.0,8.711787755,626.5845063,Overflow,Agriculture,Clay,9397.924096,0,1
48.89589525,138.9033279,197.1128682,28.29827143,51.25543805,306.2983132,4.753105883,1735.637386,Stable,Agriculture,Sand,5909.036082,0,0
25.69974226,-84.23292279,250.7813942,29.53274042,59.58245232,565.8714068,3.854131137,730.9306899,Overflow,Urban,Loam,1720.542603,1,1
23.53418245,-74.2729068,222.4547706,37.21055713,44.01490623,781.9729492,3.437567317,1257.966667,Stable,Urban,Sand,2994.715921,0,0
15.24818761,-102.4613679,281.919449,28.93981721,69.42862706,653.0516645,5.474300717,1987.453524,Stable,Urban,Clay,1590.630225,0,0
15.0729609,149.1874358,182.624985,28.9482002,83.71694075,645.9599908,9.145159172,1115.74552,Overflow,Water Body,Sand,5825.888848,1,1
44.8551935,93.21320964,172.20721,16.00463103,80.61366414,738.3725527,7.976228965,1402.987538,Stable,Agriculture,Loam,4651.940809,1,0
12.07957408,94.02991956,191.0646558,28.13238249,85.27638194,1028.945634,3.61084713,615.3436962,Overflow,Forest,Sand,7173.211552,0,1
13.20462588,-60.39477193,184.7129965,29.16813308,53.31467452,252.0459286,4.464037623,1119.248649,Stable,Agriculture,Loam,3100.908931,1,0
38.57361013,110.6862992,144.7160507,6.90755926,70.73850054,617.7906022,5.814070431,710.4267293,Stable,Forest,Sand,4249.134461,0,0
25.62147108,1.03782358,186.4576582,29.00588151,84.99687035,1012.608529,3.687381871,1449.836686,Stable,Water Body,Sand,892.6398729,0,0
13.24604319,-14.46618834,314.1408736,42.37654116,98.56508515,291.7983345,5.327571462,1606.598405,Stable,Water Body,Clay,6695.478119,0,0
23.00733288,-96.38944451,158.8572049,11.85714902,89.18269737,305.0167114,7.380288979,844.0931514,Overflow,Urban,Loam,7611.647291,0,1
34.63217874,140.4305435,220.3140737,25.88368538,83.96171659,345.6985848,6.211257874,1619.216591,Stable,Water Body,Loam,2707.742209,0,0
49.63889483,-102.0528334,195.2549833,28.94944703,99.0051045,441.0784293,2.75551023,418.9575886,Overflow,Agriculture,Clay,417.3122971,1,0
12.02489889,-101.6949731,162.9078419,41.62913655,46.64173574,573.0322143,5.93355949,505.3457228,Overflow,Agriculture,Clay,9010.923678,0,1
18.05455129,-56.39719766,150.677975,33.24701741,85.20312544,706.8520485,5.967185285,808.1651999,Overflow,Water Body,Loam,9896.891928,1,1
19.06687611,-7.560831511,166.3694667,33.66265361,49.04931568,710.9371659,0.0,1951.481203,Stable,Agriculture,Loam,3537.753774,1,0
28.5639737,-21.55946953,228.3841666,35.33141369,53.17077205,553.2798937,1.702565504,131.8748603,Stable,Water Body,Loam,5572.611479,0,0
41.94623121,-93.40644675,176.854181,13.2895896,45.71308474,514.4491073,7.881594718,167.7831569,Overflow,Forest,Clay,6519.860812,1,1
35.15771387,-93.11347734,264.2791117,23.54155567,97.17325677,429.6431222,3.059480969,1167.276959,Overflow,Water Body,Clay,6673.699385,1,1
32.13484759,136.5570256,172.0884869,43.3794203,93.38413615,684.8133191,10.43013531,1841.810232,Overflow,Agriculture,Clay,7382.713532,0,1
43.04270521,-31.02678828,176.0015927,12.15628024,98.03220735,612.9969776,3.004273527,855.7489674,Overflow,Forest,Clay,9306.523425,0,1
12.71036742,69.51523445,257.2497243,24.2071045,42.74116429,933.5146779,4.676184638,950.4198679,Stable,Agriculture,Sand,4578.272114,0,1
48.77649509,142.6451204,179.1333072,23.60139045,95.07112514,406.3205149,2.244786807,34.40082912,Stable,Urban,Loam,5736.723189,1,0
10.15279691,2.538572228,293.2099763,21.2774348,73.6246906,356.4483859,2.735010446,1710.478115,Overflow,Urban,Loam,7701.586118,1,1
16.42718339,34.08445727,248.1613267,24.82631992,74.80148814,545.5756591,7.4896757,1931.185189,Overflow,Agriculture,Loam,4588.438586,1,1
14.90447036,-79.40497062,284.3855919,18.30004239,83.81182033,591.8289077,4.652853415,680.3484238,Stable,Agriculture,Clay,4303.557557,0,0
27.86858109,130.5036994,209.6309574,37.07425749,43.65154911,687.6868686,4.974281323,1433.04882,Overflow,Water Body,Loam,3302.555573,1,1
12.28832472,102.1902975,249.2205768,39.41707185,44.92966902,915.0260835,2.963277475,1436.063558,Stable,Water Body,Clay,5623.4477,0,0
45.33859052,-68.58835607,242.5704968,29.34892963,73.12922917,427.4125365,6.642590682,94.74945516,Overflow,Water Body,Sand,3894.332911,0,1
35.28563673,83.13104079,199.7185625,15.25463945,91.06657291,75.96336124,1.850615922,1643.662792,Stable,Agriculture,Sand,6694.322535,1,0
28.53111955,28.30356271,279.2702039,30.26966178,93.91660051,404.9041041,0.8594742416,1104.607189,Stable,Forest,Sand,9280.267187,0,0
38.0571683,-67.45757373,153.7383334,25.91472377,59.51047984,376.1682183,5.313963038,1089.266229,Stable,Forest,Loam,9699.194253,1,0
15.22841507,-67.39306725,258.8500318,29.26983684,63.77683109,560.4476969,4.806822676,1310.148866,Overflow,Water Body,Clay,9725.127035,0,1
26.1294633,-44.86513845,224.7182351,12.23698427,91.28884123,204.6004258,5.519704177,75.54178143,Stable,Forest,Clay,7667.460968,0,0
43.83685759,-91.34489479,187.0389093,25.19203421,86.51267903,221.8571043,6.63277055,1349.992609,Overflow,Forest,Sand,8175.849434,1,1
33.05124979,-87.07049848,208.1924809,24.73135875,71.83154133,434.6955945,6.138355355,106.8708603,Stable,Water Body,Loam,8052.279929,0,0
11.3496779,-99.49179917,236.4118544,45.0,97.7014068,526.9592144,4.952642511,1404.225013,Stable,Water Body,Loam,2074.119232,0,0
43.44964432,-92.78692478,221.8164652,11.18443231,98.79072597,570.9329823,3.982067044,1335.500121,Stable,Forest,Clay,1185.179542,1,0
15.37730164,-80.15719002,123.974241,27.47950656,43.22727085,632.6411899,4.191880481,472.9989585,Stable,Agriculture,Clay,3627.685005,1,0
45.43232665,-116.5992152,285.9977251,34.83123241,85.91915671,604.8818194,8.463391187,803.6956358,Stable,Agriculture,Loam,8794.349237,1,0
46.03843583,136.754165,183.1966652,29.65384077,72.21197603,197.6980806,1.536728149,1678.907432,Overflow,Water Body,Clay,3768.040422,1,1
22.50848646,-8.425699343,257.0622039,19.54557362,75.16507891,550.3572907,5.246365408,1949.485086,Stable,Forest,Clay,8829.537594,1,0
33.08490344,-88.25954274,230.8714315,28.44444944,55.45971519,247.9244706,2.706066147,1897.324674,Overflow,Water Body,Clay,835.7553916,1,1
37.50748718,146.8335239,272.9275805,14.78461379,88.16429264,530.1025781,9.537964457,459.072389,Stable,Forest,Sand,5156.311884,1,0
27.86653568,139.1894185,195.2925837,32.08353057,62.2862872,208.1028837,4.386247093,1378.057193,Overflow,Urban,Clay,4810.206133,0,0
19.88406725,-76.97052041,218.9616548,7.013334462,80.40309084,465.5205996,1.053409975,1382.490147,Stable,Agriculture,Sand,3567.85016,1,0
23.06556998,134.6155916,227.4350238,28.85821486,97.11031282,581.3552615,3.594452854,645.7818191,Overflow,Water Body,Loam,4462.744858,0,1
27.9477449,121.3727255,177.7526805,6.310259242,45.17638946,158.5213595,6.060697514,823.737292,Overflow,Urban,Sand,2275.55823,1,1
29.54572762,-107.8876494,287.2155557,16.5058253,40.5932719,990.2823458,8.196246891,1840.968857,Overflow,Forest,Loam,7380.158566,1,1
46.85230049,39.41504784,226.8589907,25.30283637,78.24781773,582.3448723,1.768607539,105.3816511,Overflow,Urban,Loam,3939.740641,0,1
35.25988673,20.89239736,188.7093434,30.27455483,50.50486585,925.9438408,4.585156193,1983.294626,Stable,Water Body,Clay,4514.804081,0,0
26.73558134,-11.29491165,210.1741002,20.83294516,46.02116283,210.3523427,9.33381195,873.6510346,Overflow,Urban,Clay,9334.058297,0,1
13.11808688,-87.19185997,191.7535006,17.82923794,64.71584184,582.3723767,5.952504577,1372.343814,Stable,Water Body,Clay,3734.550498,1,0
36.34870555,18.68101366,138.5058442,31.62678358,59.76597283,463.2038983,4.736815651,134.0173109,Overflow,Forest,Sand,5216.162077,1,1
20.81710923,-55.99272117,244.8938971,28.0341017,57.57512135,666.4941454,9.76248764,37.40162833,Stable,Forest,Sand,5276.676076,0,0
20.61435451,19.9083164,236.8091212,37.7649282,67.85643446,516.6483901,8.136629331,1674.893369,Stable,Urban,Clay,9118.850938,1,0
19.8742811,74.80818056,193.7849531,38.99097479,77.11671759,113.8330458,5.961210562,1143.329604,Overflow,Forest,Sand,2312.789842,1,1
49.48583301,102.7495816,220.5104867,35.01004459,64.04134768,546.6610006,2.868514732,1922.682129,Stable,Forest,Clay,8873.664779,1,0
23.42441817,-55.99099438,165.6697734,32.90641584,90.04266497,559.7816638,6.730377464,1578.386274,Overflow,Agriculture,Sand,625.5480979,1,1
44.58635687,88.25724867,199.7868531,21.96136571,47.21731561,656.0704687,0.2956442304,244.2095853,Overflow,Agriculture,Loam,5166.452605,0,1
16.72814623,-45.20312881,199.5819606,38.33638562,91.45352238,255.159053,5.406623941,425.4244097,Overflow,Urban,Clay,136.7500664,1,1
38.30885401,43.80611726,178.2144584,12.36964646,51.19040097,368.2533998,5.716472978,546.8375583,Overflow,Water Body,Sand,9005.2541,0,1
15.58485431,-91.29218278,197.6058566,28.91886271,68.73439911,271.2259005,2.476753355,1362.787422,Stable,Forest,Clay,5980.993833,0,0
27.67893383,110.3194784,230.75498,15.58451858,74.67585802,544.6727346,0.0,1008.781523,Stable,Forest,Clay,3898.30365,1,0
46.76170224,44.17153296,291.0750848,25.31439536,98.4635677,197.5846528,8.438075636,1926.043975,Overflow,Urban,Sand,1995.734144,0,0
15.59782631,83.14727539,193.7536305,21.06172701,65.83549854,373.0950238,0.0,1188.313493,Stable,Forest,Clay,6507.005287,1,0
46.54494927,109.5120772,256.9141961,9.454635021,54.39875193,422.6713668,8.34611117,22.65559844,Stable,Urban,Clay,2925.980718,1,0
21.14857262,-1.772081841,242.1800607,28.21344497,90.52701034,317.4304916,0.3705810078,1931.33045,Stable,Urban,Sand,1665.5454,1,0
16.97508568,50.74200158,240.4711963,24.32030317,42.65429626,671.3790781,0.0,981.3294707,Stable,Forest,Sand,3048.213511,0,0
41.20445888,27.52729192,241.639203,31.85962772,94.53472645,464.7920258,3.991383859,75.1305921,Stable,Urban,Loam,9935.554587,0,0
43.78439691,-79.63901412,306.6180362,7.442657367,44.79732759,748.4274131,7.36677316,108.1062866,Stable,Water Body,Sand,6566.24535,1,0
34.94342752,67.21823043,180.4421814,24.18929259,87.59293216,215.9647809,6.827428773,1106.279447,Overflow,Agriculture,Sand,6985.502702,0,1
42.81254903,120.9573691,195.7043174,14.81102317,92.01437429,119.9483729,6.600582459,1084.254533,Stable,Forest,Clay,5274.357669,1,0
44.02524291,-44.90631477,271.3226536,23.85641763,89.99120425,643.1375584,4.812485122,1474.80068,Stable,Forest,Clay,5169.077045,1,0
35.45605481,30.31149927,226.1260383,31.80287166,71.21911649,600.9015685,1.419112732,337.5004084,Overflow,Agriculture,Clay,4154.589072,1,1
34.47770062,89.38463862,196.2880521,33.60719589,89.0652483,949.2291662,3.519198124,998.044742,Stable,Water Body,Loam,6219.212762,1,1
30.27010972,18.63009942,66.3737454,25.82317991,42.31545323,169.7367554,4.893424782,505.9045146,Stable,Forest,Loam,9247.518023,1,0
41.3354888,-26.1107844,154.0691771,27.34194151,76.5669855,428.1116358,4.031185979,1308.730731,Overflow,Water Body,Sand,2594.06821,0,1
38.61675493,58.77589064,180.7564615,27.23323622,57.73152213,667.218844,9.31227148,1061.560563,Stable,Urban,Loam,132.3860314,1,0
29.31416855,-49.43551044,109.7315163,28.28068177,49.97306632,266.3604346,4.40288798,1315.503453,Stable,Forest,Clay,91.60151652,1,1
48.56115389,-53.9267888,235.0694947,34.90299547,60.37035444,924.4236014,4.747316713,1191.378395,Overflow,Forest,Sand,6527.817957,1,1
19.82626497,-70.88125591,201.4311509,15.17134403,97.88673514,266.2836318,7.902973147,1151.909692,Stable,Agriculture,Clay,6587.558158,1,0
25.99037495,-40.60501428,212.8893133,21.28848158,83.6604531,460.4024426,6.163114963,729.8114364,Stable,Water Body,Loam,958.6708462,0,0
15.41838147,-55.94132181,148.3733362,45.0,73.17200917,724.7263575,8.3235209,885.0788144,Overflow,Agriculture,Clay,8948.629911,0,1
33.72177337,80.99938532,219.2104611,30.20004381,52.68757056,349.7736744,1.99037594,614.796633,Overflow,Water Body,Clay,7909.811409,1,1
29.97257711,68.71560655,162.9905417,14.79546828,73.39273734,639.9399019,6.269281132,1986.836671,Stable,Water Body,Sand,1192.720992,1,0
30.43102476,147.633159,243.4511857,31.54828173,71.79907671,720.5436916,7.25593291,47.22871028,Stable,Forest,Sand,5269.573748,0,0
39.64769468,72.40880467,44.63060797,17.21044417,81.70910738,489.2818472,0.0,1977.342004,Stable,Water Body,Loam,7395.945329,1,0
46.07760787,36.02681199,225.345786,31.3215163,61.28505616,365.8336612,8.111826142,934.0703905,Overflow,Water Body,Sand,788.7727023,0,1
49.15924461,-62.06749857,167.1582266,29.48580879,63.18690247,256.3925376,5.132068198,416.373738,Overflow,Agriculture,Loam,108.22158,1,1
23.35800129,45.03733214,260.5433869,24.8048941,48.94623886,168.3696,11.20807657,1912.574897,Stable,Urban,Sand,4015.149579,1,0
23.91236832,38.28358467,161.47876,26.67681333,50.1692965,448.2190257,3.028868908,99.79727491,Overflow,Forest,Sand,799.2060509,0,1
15.26915094,15.45877482,248.7600271,17.11690735,52.03878453,248.9131881,8.965921033,477.9116999,Overflow,Agriculture,Sand,4665.817862,1,1
17.80962412,-110.9748361,136.6684002,34.36337381,51.54673632,374.0690863,3.991229138,1146.691617,Overflow,Agriculture,Loam,120.4697561,1,1
41.70380465,135.331855,295.3745336,23.78691329,48.24459221,260.0779556,3.042341288,1105.411685,Overflow,Forest,Clay,4493.493855,0,1
27.1597611,122.7972079,193.9706406,20.4350439,60.88233661,860.9592074,5.064490717,1360.005183,Overflow,Water Body,Sand,9071.379758,1,1
16.73114354,-10.06309058,152.4923735,41.31888848,80.40999165,66.68434565,3.70341829,105.7491978,Overflow,Water Body,Loam,7746.463844,0,1
47.17503957,40.95851538,202.6948674,36.33688498,73.59020817,499.2596452,6.033435323,1038.518853,Overflow,Agriculture,Clay,3451.462291,0,1
49.98230813,138.3456302,245.5453518,14.5607902,54.54258758,746.1314432,4.573119671,1008.47854,Overflow,Agriculture,Clay,7646.807282,1,1
49.04055293,-1.970011638,210.7055491,24.96087491,68.64169162,962.1699834,3.70256128,1913.15762,Overflow,Forest,Sand,4134.312636,0,1
30.45369595,131.1446048,240.7877243,17.27851036,75.82800911,148.9988941,0.8331784428,1014.247102,Overflow,Urban,Loam,8520.416674,0,1
33.24952886,47.46340922,303.867172,15.25832572,47.64256195,492.7856525,0.8402149803,1661.982829,Overflow,Agriculture,Clay,6597.425544,0,1
23.411162,-96.88812074,210.3338814,32.37070671,44.75002003,485.9197022,8.551330959,144.5619375,Overflow,Urban,Clay,3471.106282,1,1
38.70234787,120.3031358,195.2153827,38.14089745,73.20502424,153.2056843,5.124103782,921.2199905,Stable,Water Body,Loam,9107.4712,0,0
32.1936864,-56.11682535,228.5468423,30.99183599,87.48771947,284.7758937,9.450252914,424.5215384,Stable,Water Body,Clay,828.6552017,0,0
47.08711278,4.095982968,123.8413768,38.82433341,75.33216341,953.7367178,7.21859386,252.7184499,Overflow,Urban,Clay,5652.965939,1,1
34.02067442,-40.39934565,112.2247206,26.66967623,96.42500756,385.7927933,5.95449183,618.3667982,Overflow,Agriculture,Clay,6666.337408,0,1
17.66489996,-118.6921613,265.9423127,23.35675068,91.64847862,77.41647503,5.051508889,805.4154588,Stable,Urban,Clay,3725.17884,0,1
37.81868827,55.69558377,169.2928234,36.16979428,62.60296924,882.1840188,2.601495025,1663.376708,Overflow,Agriculture,Clay,5104.475648,0,1
48.69528834,140.3154699,217.2925293,34.40027007,50.28051826,339.9603764,4.039909609,1400.238145,Stable,Urban,Clay,7702.752654,1,0
32.20339797,-47.72952196,208.498727,11.80804947,85.53526227,96.43026437,7.264945832,1611.433901,Overflow,Water Body,Clay,7552.717582,1,1
10.89173504,-55.5493668,207.002811,33.20588543,56.72912197,275.8667389,7.706479296,583.0770878,Stable,Water Body,Sand,5992.091423,0,0
10.12873054,98.07963964,214.0117973,39.58885389,54.39507513,598.5978495,7.013575975,1891.243622,Overflow,Forest,Clay,6353.287492,1,1
43.10025279,149.104485,222.7823455,34.59508057,64.13022562,740.7503461,2.487545824,993.1650516,Overflow,Water Body,Loam,8169.942386,1,1
22.75987776,-22.64087231,212.1870719,34.04782761,83.33141519,986.6372607,8.201077834,908.0786674,Stable,Forest,Loam,1117.681819,1,0
42.10573239,-59.62731195,178.2375901,22.98053931,64.10916443,1100.472724,9.397179239,134.8900964,Overflow,Urban,Loam,3258.711388,0,1
42.88773859,-56.61313045,288.8267603,21.33521702,70.09118264,0.0,5.44711648,262.1155138,Stable,Forest,Sand,9825.29583,1,0
30.82175349,-17.42685897,239.9943645,26.43213083,87.84252249,1129.103573,3.433397456,377.1182044,Overflow,Forest,Loam,6437.358645,1,1
12.153221,5.353539718,347.2623145,26.38863989,95.92820904,256.7200326,3.361450962,1217.455178,Overflow,Forest,Sand,7607.628138,0,1
12.13391988,-102.2091154,311.6557959,14.81962328,49.36629986,602.8953024,1.880844927,954.8283595,Overflow,Urban,Clay,416.2311115,0,1
10.17453079,146.5170232,157.2258652,33.88940006,57.21547083,629.004014,7.302999671,1848.017845,Overflow,Forest,Sand,6767.833093,0,1
33.3122734,-55.21379599,126.9848782,17.89974913,89.31917966,720.3587655,7.606169769,301.8590812,Overflow,Forest,Sand,5002.446042,0,1
41.17510663,-59.93670864,238.6302332,25.90098345,82.79572482,75.13428881,4.567782139,1701.185722,Stable,Water Body,Clay,2488.163876,1,0
39.65846085,-2.136523327,210.156896,31.43915347,69.80638447,15.30305778,0.0,61.33779491,Stable,Water Body,Sand,5757.559731,0,0
26.90914548,132.9504261,217.7154691,18.70132651,56.51740815,92.21328457,7.484174672,610.8675837,Overflow,Water Body,Clay,1564.905333,0,1
20.42128659,-42.86839869,218.7510937,28.74067842,84.34718084,175.9915355,4.952261896,1568.647207,Stable,Agriculture,Loam,7796.794147,0,0
14.70205201,-111.6379371,124.0792151,40.32978248,75.48879316,218.7176661,3.6486065,1414.168202,Overflow,Urban,Sand,210.4566853,1,1
21.22732862,-13.40203362,216.7658628,38.61037361,47.50189694,294.5957322,6.761057719,841.9196701,Overflow,Water Body,Loam,3827.144665,0,1
18.6270061,-11.38968831,247.6504749,13.23301814,48.4093853,728.7531742,4.469737454,574.2419897,Overflow,Urban,Clay,4397.381719,1,1
25.35267424,43.77906756,163.8862816,27.47042355,51.99322156,0.0,2.130463528,1888.565303,Stable,Water Body,Sand,3001.462921,1,0
11.08669685,131.5169899,273.3221196,28.28563115,57.20438137,790.9303334,9.657647195,1891.593199,Overflow,Agriculture,Loam,880.2837715,0,1
22.6462442,-105.7370086,284.1657288,42.8311452,87.09279457,167.9248841,6.436463567,172.6097669,Overflow,Agriculture,Loam,4933.932678,0,1
49.99546928,-93.22010411,245.7007589,15.3919366,61.07544554,674.8933059,2.244035681,1593.088106,Stable,Forest,Loam,2950.316867,1,0
12.68374768,18.99143331,247.7770308,27.12738862,67.3126721,380.4256169,4.967289629,259.4584879,Stable,Agriculture,Clay,7902.36505,0,0
25.24130097,-58.34867977,89.74260362,24.2274763,62.15188392,965.2956339,1.302941397,772.1202809,Stable,Water Body,Loam,7846.484285,1,0
26.41587308,0.07244975175,176.462245,29.44858221,96.39899712,969.7461782,7.026529026,1158.678222,Overflow,Water Body,Clay,9247.323631,1,1
23.2131335,8.204963447,173.9039021,14.29292451,70.66905464,429.4460435,0.8095013876,716.4395942,Stable,Forest,Sand,5991.498543,0,0
15.18664717,-113.7328746,223.3717859,27.75325062,43.57121251,144.5786003,4.624281916,512.1304896,Stable,Agriculture,Sand,3794.265102,0,0
42.26244591,125.7529535,131.3795131,22.82049094,74.79005402,1026.525082,5.418612407,916.7320621,Overflow,Water Body,Clay,3951.103557,1,1
21.89163161,-59.76569502,178.0786316,24.7735587,99.41036833,566.5433445,3.427791792,429.4593645,Overflow,Urban,Sand,8443.427309,0,1
25.78622938,130.5952048,199.7366859,33.51905919,41.59712952,670.8370938,1.249257263,943.4748894,Stable,Forest,Loam,544.6754029,0,0
28.31983036,18.44247294,221.5181321,22.0883623,79.60077965,534.995195,8.084485218,1475.689421,Overflow,Water Body,Loam,1198.765278,0,1
28.76428844,-90.85013901,118.8041079,22.82384577,58.41614463,681.1792786,4.418452597,1865.288493,Overflow,Urban,Clay,1056.730838,1,1
34.8397699,99.84902469,206.5385503,21.18155513,51.6804387,336.006266,8.55267602,1823.290221,Stable,Agriculture,Sand,2166.111922,0,0
48.08887143,-37.31540379,280.8260827,27.63265488,41.44844663,278.4755886,5.084062702,1699.066479,Overflow,Agriculture,Sand,9854.962552,1,1
43.64423051,92.5396848,200.9144217,44.09064004,99.78638961,594.990265,3.685807204,1466.215874,Stable,Agriculture,Sand,9596.751502,1,0
43.78314341,-81.62769011,177.389697,15.4589169,78.71571493,312.4599965,0.0,1798.946013,Stable,Water Body,Loam,3684.954974,0,0
13.48815448,48.3345458,153.9095169,18.00924361,87.0032849,711.2888049,0.04380550927,377.7042638,Stable,Forest,Clay,2439.652169,0,0
13.99654661,31.67836343,152.1113175,22.43408675,96.4897848,464.8375244,1.586548063,1737.041232,Stable,Urban,Sand,3269.869402,0,0
30.37688513,19.62561084,175.4227793,33.8048646,48.72496901,84.7733024,3.757272032,121.0231227,Overflow,Forest,Clay,511.5107426,1,1
27.27672219,-81.59675316,217.5699615,4.171687201,60.01046057,818.2672855,8.325721964,354.5714528,Stable,Agriculture,Loam,1672.864982,1,0
18.3977151,-14.7506731,288.4074017,36.136387,47.06815176,630.7383146,4.047647432,1287.547043,Stable,Water Body,Sand,2126.824448,1,0
45.28341254,-112.7241828,164.1491704,30.17364205,43.98964909,366.5534576,4.094150012,845.3382435,Stable,Water Body,Clay,4631.817008,1,1
21.87580008,-116.5665702,163.1745856,4.23114643,71.82409099,101.672089,1.814163864,1925.598085,Stable,Urban,Clay,3961.283779,0,0
10.3206726,-20.40515194,191.8553159,29.51526088,97.94349415,971.6244398,4.027125963,1579.852496,Overflow,Agriculture,Loam,8923.360289,1,0
36.51560847,-93.98848586,167.6852204,35.44399788,70.41481757,178.8352594,6.026995287,658.6868034,Stable,Urban,Clay,3835.966219,1,0
